1712785319.52405, 157.596, 158.611, 125.671, 127.622
1712785320.52509, 128.472, 122.8, 129.17, 98.104
1712785321.52599, 133.602, 142.056, 130.399, 135.578
1712785322.52701, 166.074, 141.839, 96.588, 157.703
1712785323.52805, 127.543, 116.855, 119.541, 109.137
1712785324.52908, 161.195, 122.199, 134.337, 123.153
1712785325.53366, 130.09, 132.692, 113.504, 77.608
1712785326.53399, 141.554, 135.071, 136.441, 127.64
1712785327.53502, 125.544, 109.414, 134.225, 125.733
1712785328.53606, 131.639, 132.647, 126.214, 122.426
1712785329.53724, 92.43, 81.483, 103.51, 77.38
1712785330.538, 126.858, 125.941, 118.311, 127.42
1712785331.53902, 102.886, 93.219, 133.893, 72.183
1712785332.54006, 123.893, 112.152, 132.659, 136.017
1712785333.54107, 117.263, 114.092, 89.496, 165.54
1712785334.54199, 107.756, 94.569, 127.499, 143.314
1712785335.54301, 108.393, 94.256, 110.271, 79.813
1712785336.54404, 126.206, 145.141, 127.322, 95.177
1712785337.54507, 104.031, 94.62, 86.952, 141.383
1712785338.54598, 168.971, 131.225, 110.974, 171.001
1712785339.54701, 129.137, 124.203, 127.532, 121.842
1712785340.54804, 98.554, 93.71, 88.241, 79.093
1712785341.54906, 119.28, 100.347, 112.318, 153.051
1712785342.54998, 121.77, 115.042, 115.119, 129.358
1712785343.55101, 157.457, 160.784, 146.465, 123.083
1712785344.55204, 135.619, 134.7, 128.474, 93.12
1712785345.55307, 89.275, 80.25, 104.644, 142.09
1712785346.55399, 173.089, 162.637, 160.706, 141.599
1712785347.55501, 126.672, 133.013, 125.905, 137.585
1712785348.55604, 127.656, 130.285, 121.57, 126.49
1712785349.55708, 100.299, 96.295, 91.703, 157.132
1712785350.55799, 107.107, 132.689, 134.895, 154.648
1712785351.55901, 182.145, 153.59, 132.053, 127.611
1712785352.56004, 122.774, 100.897, 139.346, 79.285
1712785353.56107, 124.911, 121.67, 167.305, 129.887
1712785354.56199, 89.913, 80.929, 108.543, 73.804
1712785355.56302, 101.699, 85.326, 121.565, 127.326
1712785356.56404, 101.092, 92.869, 87.473, 78.899
1712785357.56508, 118.815, 156.361, 111.749, 176.143
1712785358.56599, 118.157, 123.158, 144.095, 160.129
1712785359.56707, 119.205, 98.461, 112.345, 153.055
1712785360.56908, 118.108, 100.482, 123.2, 120.473
1712785361.56999, 173.662, 165.122, 126.308, 120.178
1712785362.57102, 128.869, 110.835, 125.906, 76.875
1712785363.57204, 98.276, 90.629, 89.069, 144.306
1712785364.57307, 115.536, 94.415, 126.985, 133.365
1712785365.57399, 120.266, 99.539, 111.466, 86.761
1712785366.57501, 110.693, 151.015, 120.638, 137.119
1712785367.57604, 123.314, 99.038, 169.737, 123.562
1712785368.57706, 124.231, 117.264, 130.829, 129.75
1712785369.57798, 117.351, 100.649, 169.486, 121.264
1712785370.57901, 128.468, 125.946, 139.723, 141.852
1712785371.58004, 173.616, 164.455, 143.105, 123.906
1712785372.58107, 120.038, 131.285, 116.377, 74.439
1712785373.58199, 115.41, 120.625, 103.317, 113.939
1712785374.58301, 168.597, 127.124, 126.13, 116.618
1712785375.58403, 124.359, 122.237, 144.346, 129.815
1712785376.58505, 118.905, 111.603, 153.482, 119.26
1712785377.58599, 134.719, 128.498, 125.456, 108.396
1712785378.58702, 82.644, 79.197, 155.522, 73.55
1712785379.58803, 126.189, 145.65, 110.216, 146.865
